GeneID	control	control	perturbed	perturbed	perturbed
10845	3386	3650	3641	3773	3539
8483	0	0	0	0	0
112268147	126	144	141	157	140
54956	528	519	544	504	529
109617003	0	0	0	0	0
26831	3	5	0	0	0
26832	0	0	0	0	0
9543	1	0	0	0	0
57722	5	2	9	7	6
54878	5855	6068	6221	6909	6039
51495	15710	16738	20534	17007	16162
81556	5594	5776	5280	4976	4772
9187	1252	1462	2067	2051	2006
102723464	2	2	1	1	2
10260	4094	4491	5591	8020	5180
109617020	0	0	0	0	0
100616379	0	0	0	2	0
105370866	3	1	7	5	1
100189317	2	0	0	0	0
8766	20068	20783	20975	22086	19150
84465	442	433	337	456	310
105370867	1	0	0	0	0
100422905	0	0	0	0	0
105370868	2	1	7	5	1
115752	1701	1540	1888	1735	1632
54962	1562	1337	1174	815	707
692149	0	1	0	0	0
5604	5879	4878	5906	5378	4826
10302	3476	3552	3325	2960	2802
100616149	0	1	0	3	0
6124	123720	116915	137951	117937	94480
595100	20	43	32	27	45
595099	3	19	9	15	10
595097	76	100	106	59	87
595098	3	7	2	6	13
55055	4384	4267	2580	1966	2003
197021	416	421	277	219	209
102723165	373	450	469	396	360
4091	1844	2004	1666	1864	2307
105370869	8	16	12	15	8
105376718	2	6	2	6	8
102723481	3	2	4	2	2
102723493	22	15	19	30	21
4088	34431	30819	35409	42083	31027
79719	6528	6902	7196	7403	6315
64799	267	249	293	310	289
100506686	410	437	474	502	487
145853	109	109	80	69	77
5607	1613	1343	1627	1669	1441
107984718	0	1	0	0	0
390598	5	4	2	4	4
105370870	1	1	0	1	2
101929076	0	0	0	1	0
26827	8	18	28	15	17
8554	3564	3625	4659	4523	3821
105370871	1	4	0	4	10
91860	771	1300	956	1551	1334
54982	4154	2970	3157	2901	2520
10116	4663	4434	5157	5787	4565
22801	38	30	137	103	113
105370873	0	0	0	0	0
10391	137	67	453	202	170
8125	21714	17613	21443	20236	15396
100422971	2	2	0	0	0
80035	3	16	3	3	5
79400	18	37	41	33	30
246777	258	234	285	248	275
283673	0	0	0	1	0
26035	2042	2575	2120	2211	2151
102723548	1	0	1	0	0
54852	308	171	458	367	244
145694	276	237	235	181	151
9493	9900	10547	6899	4712	5002
6176	54733	41854	34056	31511	25469
105370876	24	31	29	24	36
145837	13	17	14	20	13
104472713	0	0	0	0	0
107984788	0	0	0	0	0
414926	0	0	0	0	0
101929129	0	0	0	0	0
7090	4396	2613	3167	4018	2647
693214	0	0	0	0	0
105370877	40	17	19	30	17
107984734	0	0	0	0	0
105370878	0	0	0	0	1
105370880	2	0	3	1	1
107984781	0	0	1	0	0
101929151	0	0	1	2	1
104548972	0	0	0	0	0
104548973	0	0	0	1	0
107984791	1	1	1	0	1
55075	2665	3729	3260	4052	3820
55323	929	677	1295	1285	997
54839	179	172	185	197	115
56906	374	340	350	322	288
105370886	1	1	2	1	5
196993	3	1	3	4	3
79875	1245	1078	2386	1720	1574
101929196	0	0	0	0	0
105370884	0	2	0	0	1
107984716	0	0	0	0	0
101929173	4	1	4	2	0
10002	0	4	0	4	4
4649	1702	2080	2580	2518	2349
107984713	0	2	0	0	1
107984714	0	0	0	0	0
123228	249	257	340	310	295
107984715	3	3	4	4	5
196996	17	25	27	42	45
5315	329206	254785	381804	378753	278030
56965	1414	1815	1599	1740	1958
105370887	0	0	0	0	1
60677	5	3	0	6	6
3073	10759	12597	14171	15825	16480
80072	34	43	31	38	33
338949	0	0	0	0	0
105370888	16	8	15	11	7
107983949	8	10	13	12	7
25820	6296	5640	6350	6309	5053
693215	3	2	4	4	2
102723640	3	1	2	1	1
112268145	0	1	1	0	0
55889	0	0	0	0	0
123346	2	2	3	7	1
585	929	1235	1054	1085	1121
83440	3767	4972	2238	2173	2325
100287559	45	61	36	23	27
107984801	0	0	0	0	0
4756	7104	6567	10114	11776	8829
113219462	0	0	0	0	0
10021	4	3	11	26	17
105370890	0	0	3	1	0
107984728	0	0	0	0	0
283677	0	2	0	0	1
27020	8769	10310	8687	9495	10241
101241892	16	71	11	30	75
105370891	0	0	0	3	0
80381	5472	4637	6367	6200	6051
388135	19	6	31	42	25
101929221	0	0	0	0	0
105370892	0	0	0	0	0
102723657	1	0	1	0	0
161514	10	7	15	16	12
100287616	628	525	583	570	530
4016	1467	938	1171	1294	1102
9399	312	212	226	231	220
5371	2873	1809	2618	3296	2204
342096	0	0	0	0	0
107987224	0	0	0	0	0
732265	0	0	0	0	1
57611	2	1	1	2	1
283731	0	0	0	0	0
3671	0	0	0	0	0
64220	10	7	23	29	26
80125	9	11	21	26	14
105370893	0	0	1	1	0
1583	31	21	41	38	26
729739	0	0	0	1	1
105370894	0	0	0	0	0
8482	265	190	257	593	315
102465530	1	0	0	0	0
84993	1565	1062	1384	1261	930
440288	84	96	47	42	42
102723714	6	5	5	4	5
10620	208	202	154	170	213
102723750	15	32	42	74	97
1198	1478	1385	1583	1571	1342
80153	1637	1443	1869	1951	1454
1543	143	77	242	136	128
1544	0	0	0	1	0
1445	1515	953	1192	1175	850
100616183	0	0	0	0	0
79748	0	0	0	0	0
594855	0	0	0	0	1
105370897	0	0	0	0	0
25989	399	344	340	355	339
102465531	0	0	0	0	0
10066	3718	3297	3878	4813	3766
4351	1771	1735	2575	2481	2100
57184	536	588	673	707	686
9377	3510	2973	2760	2537	2250
54913	1473	892	902	746	721
107984731	0	2	0	0	1
192683	394	384	687	868	692
60490	718	717	686	663	640
107987225	0	0	0	0	0
107984772	0	0	0	0	0
56905	3446	1718	2287	2296	1839
105376731	0	0	1	0	0
653641	0	0	0	0	0
653643	0	0	0	0	0
54939	2172	1624	1595	1495	1291
79661	68	107	71	100	177
693216	0	1	0	0	1
4123	518	628	626	757	860
25942	3188	2971	3600	3258	2828
5780	1970	1648	2257	2069	1834
105370902	65	77	98	94	83
10073	864	927	942	880	794
55272	885	732	700	533	611
257364	875	779	1274	1250	1206
1464	203	143	237	297	212
161753	5	18	10	19	11
100128285	0	5	1	2	1
101929408	0	0	0	0	0
100423035	0	0	0	0	0
441728	0	0	0	0	2
92912	1343	1762	1796	1936	1880
26263	1246	1203	1161	1108	909
145957	328	397	373	382	347
123591	2	2	0	3	1
101929439	0	1	0	0	1
2108	5048	6038	4534	4657	4477
7302	0	0	1	0	0
64843	40	29	33	25	42
49855	261	308	353	351	364
100500855	0	0	0	0	0
5955	1404	2357	1446	1650	1987
105370904	0	0	0	0	0
9051	1	2	2	3	3
10099	11498	17027	14799	21582	20370
79834	666	934	827	1137	936
81698	0	0	0	1	1
10363	1542	1604	1942	1905	1696
101929457	0	0	0	0	2
105370906	0	0	0	0	1
84894	21	16	22	29	39
253044	0	0	0	0	0
101929478	0	0	0	0	0
645752	0	0	0	0	1
440292	2	4	1	1	3
91450	1	0	1	0	0
23102	804	712	633	869	624
646892	2	0	1	0	2
10518	23	19	44	34	21
3419	1324	1139	1117	1107	891
23205	523	481	449	443	356
105370911	0	0	0	0	0
55466	1036	841	883	934	800
105370910	77	76	101	90	60
80349	1012	1303	1086	1058	1053
1381	2	2	4	4	4
105370912	4	13	14	9	19
3658	2697	2668	2791	2767	2518
123688	91	97	107	116	134
5685	3598	4525	4482	4149	3786
1138	737	832	519	444	440
1136	74	78	66	77	70
1143	4	6	8	11	9
112268142	5	5	4	3	6
105370913	8	8	13	12	10
646938	0	0	0	0	0
112268143	7	4	8	6	5
11173	47	50	50	82	79
100189013	0	0	0	0	0
10933	5943	6907	7044	6915	6507
1512	1259	1462	1628	1870	1856
5923	5	4	3	15	10
100129540	0	0	2	2	0
105370917	3	1	0	3	0
107984750	0	0	0	0	0
729911	0	0	0	0	0
406960	0	0	0	0	0
390616	0	0	0	0	1
23423	1970	1741	1954	2448	2109
23251	8	10	9	16	12
105370918	0	0	0	1	1
105370919	0	0	0	1	0
100189155	0	0	0	0	0
100528021	519	633	636	752	558
10588	518	614	620	746	546
400410	36	43	45	44	48
283687	83	73	76	80	84
597	0	1	1	0	0
54469	3489	4519	3006	3530	3618
2184	1535	1074	1983	1513	1208
100996492	0	2	1	4	0
283688	0	0	0	0	0
101929560	2	1	1	2	0
9915	549	505	697	891	606
101929586	12	13	19	25	11
100847042	11	8	15	34	21
58489	6122	5468	5215	5332	4395
57214	8280	8482	5698	6390	5502
693132	0	0	0	0	0
107984749	2	4	4	3	9
23184	2925	2771	2699	2466	2081
100616181	0	0	0	0	0
59274	943	597	614	768	532
161502	1	0	1	0	1
3603	8	5	4	4	4
80765	16	8	11	8	11
101929655	1	1	1	1	1
342125	1	1	1	1	0
102723985	0	0	0	0	0
105370921	0	0	0	0	0
102724001	0	0	0	0	0
105370922	0	0	0	0	0
105370923	0	0	0	0	0
84206	42	26	20	23	25
101929690	0	0	0	0	0
105370924	0	0	0	0	0
79631	570	599	706	567	561
283726	8	8	18	8	15
390660	5	2	3	3	7
647042	2	13	4	3	9
100134869	3	12	7	4	8
440295	16	47	14	20	29
102724034	0	0	0	0	0
80154	138	160	136	147	161
105370926	0	0	0	0	0
642402	1	6	0	3	6
6218	11337	11420	11169	9930	8156
64506	57	59	66	56	33
283692	5	1	1	0	2
8120	0	2	0	3	0
338963	0	0	0	0	0
283693	0	2	0	2	4
100505616	16	29	25	20	33
123722	10	17	9	13	26
677778	0	2	0	2	2
123720	391	423	337	455	461
9455	238	311	267	337	311
105370928	13	12	10	15	13
83640	700	773	708	704	592
123207	779	924	872	876	757
53339	3221	3305	3117	3578	3144
100616404	0	0	0	0	0
53346	57	61	36	49	45
50810	976	1073	853	959	791
646	1	0	0	0	0
105370932	0	0	0	0	0
105370933	0	0	0	0	0
105370934	0	0	0	0	0
6457	0	0	0	0	0
57188	0	0	0	0	0
105370935	0	0	0	0	0
648809	9	6	4	4	6
440299	5	3	3	2	4
100505679	0	1	2	1	2
440300	50	42	41	41	40
388152	84	68	71	69	75
105376724	0	0	0	0	0
643707	6	17	1	6	24
105370936	0	0	0	0	0
102724093	4	15	1	6	22
105376722	0	0	0	0	0
103171574	2	2	1	2	0
102724117	5	20	3	9	26
102724135	81	64	73	67	68
105370946	0	0	0	0	0
112267869	0	0	1	0	0
374650	5	23	3	15	35
388165	3	14	3	7	18
100506874	6	6	4	5	3
54993	209	179	178	177	173
105370947	28	32	19	17	19
54581	152	224	196	161	207
84942	859	955	799	874	873
4828	33	27	23	20	16
23478	4001	4689	4560	4365	3606
9640	2069	1711	1883	1869	1673
57538	1	12	3	10	9
9154	0	0	0	1	0
5151	853	770	616	695	603
101929479	105	84	100	93	95
105370948	0	0	0	0	0
100133220	1	2	0	1	4
102724393	0	0	1	1	1
102465803	1	1	0	1	1
11214	3045	4094	4014	5123	4123
101929679	1	1	2	0	2
64410	279	190	217	386	179
100302121	0	0	0	0	0
100847084	0	0	0	0	0
105370952	0	1	0	2	2
105370953	1	1	1	2	1
123624	1	1	9	5	6
101929701	0	0	0	0	0
727915	0	0	0	0	0
105370954	0	0	0	0	0
102724452	0	0	0	0	0
105370955	0	0	0	0	0
107984735	0	0	0	0	0
105370956	0	0	0	0	1
102724465	0	0	0	1	0
145978	0	0	0	1	0
4916	0	0	0	0	0
113218493	0	0	0	0	0
283738	0	0	0	0	0
105370957	0	0	0	0	0
105370958	0	0	0	0	0
105370959	0	0	0	0	0
26589	818	870	761	641	587
64963	1249	1039	976	822	790
55070	210	176	259	181	167
101929743	0	0	0	0	0
64782	1280	1080	1066	1050	847
100302235	0	0	0	0	0
407044	0	0	0	0	0
100616238	0	0	0	0	0
3669	428	361	499	703	510
105370960	0	0	0	0	0
176	0	1	0	0	0
145864	25	28	26	31	36
4240	448	484	695	985	944
102724566	0	3	0	0	0
11057	8455	7476	8313	9369	7284
112268155	4186	3858	4173	4945	3719
6017	4	4	3	3	2
55215	2889	2760	2008	1398	1383
5428	1068	1102	969	1070	999
102466983	0	0	0	0	0
100189264	2	2	0	0	0
254559	0	0	0	0	0
407051	0	0	0	0	0
107984777	0	0	0	0	0
105371031	5	2	1	2	1
105370964	2	2	0	0	1
112268153	3	1	3	4	1
51458	15	8	19	11	14
283761	0	0	2	1	0
90381	511	402	229	224	158
374654	138	96	143	215	143
5346	1	2	5	2	11
8800	219	275	279	267	332
56964	5	2	8	10	10
55897	4	3	4	0	1
145873	1	0	2	0	1
290	19	1	98	83	53
105370965	1	0	0	0	0
100526783	1655	1569	2201	2121	1735
10239	1563	1490	2117	2054	1693
100847059	0	0	0	0	0
100846993	0	0	0	0	0
348110	885	890	687	696	575
374655	320	243	268	310	255
100422841	0	0	0	0	0
109729181	46	46	58	70	54
3418	2081	1501	1980	2133	1710
105370966	41	28	35	35	27
10509	25334	19504	19673	22668	20746
10519	7706	6953	6666	7605	6679
390637	175	180	177	269	197
440307	15	16	15	15	8
51335	4452	3656	3199	3024	2484
23766	0	0	0	0	0
342132	39	49	31	52	39
8826	15742	14962	19678	19081	15207
64784	507	407	478	557	403
112268163	18	16	19	11	19
101926895	27	19	19	19	19
101929765	0	0	0	0	1
641	457	346	238	196	135
105370969	0	0	0	0	0
5045	3067	2174	4026	5488	4472
2242	0	3	2	8	1
4122	870	959	938	1416	1129
374659	252	228	303	253	224
55898	1709	1072	1725	1819	1321
91433	461	464	369	373	364
9055	4539	4038	3037	1853	1835
100507118	738	674	481	287	291
26276	500	466	521	538	455
105370970	0	0	0	0	0
101926911	5	13	8	5	8
9899	0	0	0	0	0
105370972	0	0	0	0	0
107984778	0	0	0	0	0
101926928	0	0	0	0	0
105370973	0	0	0	0	0
105370974	21	10	11	13	9
28232	1313	1071	1425	1390	1125
107984747	0	0	0	1	2
107987227	0	0	0	0	0
8128	0	0	0	0	0
104613533	0	0	0	0	0
145858	0	0	0	0	0
100144604	0	0	0	0	0
400451	529	367	678	758	583
105370975	0	0	0	0	0
101926994	3	5	3	4	5
728619	0	0	0	1	0
100507217	1087	1170	1071	1109	1123
1106	2041	2884	2634	3718	3276
100422995	0	0	0	0	0
56963	0	0	0	0	0
101927025	0	0	0	0	0
105370980	0	0	0	0	0
105370981	0	0	0	0	0
105370982	0	0	0	0	0
107983974	0	0	0	0	0
101927153	0	0	0	0	0
283682	0	1	0	0	1
101927129	0	0	0	0	0
101927112	0	0	0	0	0
105369203	1	0	1	1	0
105370984	0	0	0	0	0
55784	14	19	39	42	25
105370985	0	0	0	0	0
105370986	0	0	0	0	0
105370988	0	0	0	0	0
440311	11	10	12	7	10
105370989	0	0	0	0	0
105370991	0	0	0	0	0
105370990	0	0	0	0	0
105370994	0	1	0	0	0
400456	0	0	0	0	0
145820	0	0	0	0	0
105370993	0	0	0	0	0
105370995	0	0	0	0	0
107984800	0	0	0	0	0
112268156	0	0	0	0	0
105370998	0	0	0	0	0
105369212	0	0	0	0	0
644192	7	15	16	19	25
105370997	0	1	0	3	0
7026	1558	1099	1596	1376	1302
100302258	0	0	1	0	1
101927263	1	2	4	1	2
105371001	0	0	0	0	0
105371002	0	0	0	0	0
100652749	0	0	0	0	0
145946	0	0	0	0	0
105371004	0	0	0	0	0
105371005	0	0	0	0	0
107984764	15	35	42	41	53
105371006	0	0	0	0	0
101927286	0	0	0	0	0
101927310	0	0	0	0	0
105371007	0	0	0	0	0
91948	0	0	0	0	0
91947	4	5	12	19	4
105371009	0	0	0	0	0
105371008	0	0	0	0	0
101927332	0	0	0	0	0
105371010	0	0	0	0	0
105371011	0	0	0	0	0
283777	0	0	0	0	0
104472848	26	16	16	19	15
3480	1039	1062	1206	1278	1128
100616432	0	0	0	0	0
145814	0	0	0	0	1
105371013	0	0	0	0	0
104564224	1	0	0	0	0
105371016	1	1	1	1	1
23336	837	681	999	936	771
64927	260	268	315	242	285
123355	291	279	261	253	242
7190	86	97	71	118	80
105371018	0	1	0	0	1
105371017	0	1	0	1	1
107984790	1	2	13	6	5
105371019	0	0	0	0	0
4205	1645	1357	1927	2144	1481
145748	401	414	365	454	369
105371020	0	0	2	0	0
196968	1	5	6	5	2
400464	5	7	6	13	15
170691	4	7	10	7	11
105371022	0	0	0	0	0
107984740	4	0	1	0	0
388182	3	1	1	1	0
105371021	1	0	0	0	0
102723320	0	0	0	0	0
204219	0	1	0	0	0
441733	22	27	21	30	23
102723335	1	2	1	0	1
55180	305	367	307	365	289
140460	920	832	919	1014	733
105371024	0	4	2	3	3
440313	0	0	0	0	0
105369201	293	280	235	270	302
220	10716	10684	8431	11343	9102
101927751	5545	5719	4552	6031	4847
79705	1389	1290	1206	1176	1079
105371026	31	32	30	45	20
22856	873	673	750	864	560
107984727	0	0	0	0	0
55829	1269	1539	1277	1425	1291
6627	1516	1570	1272	1092	992
5046	517	501	466	763	678
100507472	21	18	14	31	30
105371027	0	0	0	0	0
107984751	2	8	5	6	4
107987228	34	31	34	40	31
105371028	1	0	0	0	1
101927505	26	25	30	38	32
80213	537	736	505	608	736
123283	95	95	134	148	114
100128108	1	1	0	3	7
105371030	0	0	0	0	0
390648	0	0	0	0	0
390649	0	0	0	0	0
390651	0	0	0	0	0
105376730	0	0	0	0	0
26682	0	0	0	0	0
100124412	0	0	0	0	0
100422834	0	0	0	0	0
374666	185	213	162	176	198
102465910	0	2	0	1	1
100288486	1	2	3	4	2
102723461	10	11	40	26	28
107987377	0	0	0	0	0
102723502	0	0	0	0	0
105369218	0	0	0	0	0
102723532	0	0	0	0	0
107987381	0	0	0	0	0
100287029	1	2	3	3	5
103504738	3	1	1	0	1
100132169	1	2	2	1	6
51728	843	805	621	523	472
79622	964	813	672	595	564
64285	683	739	775	1119	1164
4350	1239	918	857	960	949
8131	2489	1487	1794	1699	1576
3050	0	0	0	0	0
107983982	0	0	0	0	0
3042	0	0	0	0	0
3040	2	2	4	3	2
3039	3	1	5	5	4
3049	0	0	0	0	0
55692	799	771	576	607	583
83986	6317	5119	5640	8050	6873
8786	16	14	35	65	65
398	7	12	29	39	22
64714	2	1	1	5	6
8312	2093	1820	1258	1955	1689
10573	3940	2453	3479	3217	2602
58986	3638	2248	3005	3405	2877
100134368	5	4	7	6	4
105371036	9	13	19	15	16
4833	3335	2386	3296	3032	2657
26063	788	595	532	555	622
9727	691	574	703	825	716
64493	2	3	4	1	4
6650	1017	481	349	370	409
100847028	3	2	0	2	1
100423037	3	8	2	2	1
146325	0	0	0	0	0
107987233	2	0	3	2	3
283948	8	4	14	13	12
9091	1098	702	943	1001	958
57799	291	179	197	244	233
101929280	0	4	0	3	2
117166	0	0	0	0	2
84326	886	577	795	715	687
64717	0	0	0	1	0
100287175	0	1	0	0	2
84331	534	346	222	281	280
105371038	24	15	15	9	12
197335	254	282	127	189	257
107984861	4	5	3	4	4
89941	1339	964	764	1009	920
9028	5	5	0	4	8
105371184	0	0	0	0	0
10273	1769	1273	1485	1448	1241
339123	2112	1524	1900	1857	1612
84219	189	133	138	171	152
146330	327	205	373	398	390
79006	379	178	326	258	266
65990	193	75	89	86	99
124093	22	22	25	20	26
84264	64	42	56	27	40
64428	542	420	385	399	355
10232	2894	2350	3347	5125	4832
724032	0	0	1	0	1
113000	925	416	429	452	440
63922	310	158	108	75	85
51764	4	5	1	4	4
388199	0	2	0	0	0
64788	417	335	526	724	585
107984876	0	0	0	1	0
101929387	31	29	41	56	34
30812	125	66	109	178	115
107984898	3	1	4	18	6
146336	1458	1319	987	1634	1407
6755	473	282	241	319	273
390664	2	4	1	3	2
107984906	1	0	1	0	0
105371042	0	0	0	0	0
8912	8	3	9	11	10
25823	0	1	0	0	1
64499	0	0	3	1	1
7177	0	0	0	0	0
23430	0	0	1	2	0
7329	7218	6026	6419	5762	4559
8938	633	482	565	658	635
115939	853	451	513	566	453
84572	830	776	801	1086	1096
64718	319	282	208	235	230
101929440	0	0	3	2	1
283951	389	388	295	278	305
105371044	0	0	1	1	1
105371045	0	0	0	0	0
645811	0	0	1	0	1
1186	4116	2716	3268	3545	3208
390667	0	1	0	0	0
9894	881	410	471	479	468
9742	480	368	684	800	686
79652	2	1	0	1	0
105371046	1	6	4	3	3
57585	889	903	834	980	921
90861	8824	8368	8227	7792	6736
23162	197	655	180	401	777
101929480	0	2	1	0	2
100423012	0	0	0	0	0
4832	290	138	199	231	228
65993	1640	1110	1211	1204	993
197342	21	22	15	25	23
90864	354	313	287	324	352
10101	1110	583	528	560	520
3483	0	0	1	0	1
3029	1175	1139	1235	1428	1211
81889	1250	1069	1534	1270	1106
254528	9	10	12	11	20
64735	0	0	0	0	0
105371048	0	0	0	0	0
64711	1	0	0	1	2
51734	1188	891	1244	1101	977
6123	4	4	11	12	5
4716	2182	1835	1928	1951	1663
6187	48272	30927	37696	29557	24608
574042	21	28	13	10	9
26784	10	15	5	3	8
735301	21	21	13	11	17
677844	1	1	0	0	0
146310	1	1	0	1	0
10607	1487	724	864	895	773
124056	23	17	10	20	9
2671	884	709	676	726	546
9143	23	13	129	162	132
90850	1120	573	672	648	753
283869	2	0	0	1	1
9351	3492	1632	2696	2980	2657
4913	590	435	436	499	438
7249	1931	1492	1986	2168	1735
5310	438	474	294	448	563
100188847	0	0	0	0	1
105371049	105	64	87	85	77
102465429	2	2	1	4	5
100616258	0	1	0	1	0
100500916	0	0	0	0	0
25837	238	282	316	519	457
100507303	33	49	12	13	22
26788	2	4	1	0	4
84231	6678	4077	5133	5647	4082
57524	452	228	296	340	265
64223	1323	873	1063	1069	839
283870	50	35	22	25	27
283871	975	675	644	614	649
1877	482	282	250	357	329
1775	5	17	3	5	7
1632	1488	912	972	1092	979
107984839	84	57	36	60	41
10921	5487	4571	3934	4247	3626
106660606	2	3	5	5	5
100500812	0	0	0	0	0
100126328	0	1	1	1	2
100616241	0	0	0	0	0
21	730	515	1260	1441	1006
650655	1	2	1	1	5
899	1125	710	516	382	313
102465459	0	1	1	0	0
105371050	73	48	31	27	20
80178	271	152	137	113	111
102465460	0	0	1	0	0
729652	2	2	1	2	1
4917	0	0	0	0	1
57465	431	318	387	424	364
527	5135	2717	3430	3362	3206
51005	513	347	477	486	542
752014	58	79	58	76	95
100422974	0	0	0	0	0
5170	2608	2327	2594	2789	2515
652276	201	187	219	239	246
645644	101	126	131	150	175
100507321	158	188	137	182	244
54442	3754	2455	3304	3761	2441
83886	1	7	4	3	12
100128788	15	21	15	29	29
23524	17570	17723	16277	17124	15072
6923	4881	3384	3203	3603	3094
260429	113	98	141	142	122
360226	16	9	19	30	15
109616997	0	0	0	0	0
10942	2679	2685	3194	3630	3467
124220	171	204	343	376	344
124221	39	16	52	57	39
64063	66	71	63	86	46
101929566	10	11	12	9	9
114984	391	265	311	341	277
84256	1016	568	672	649	647
105371055	2	4	2	2	3
79412	64	40	64	68	82
124222	1877	1429	1429	1496	1213
9088	1066	684	503	522	414
283875	6	1	6	4	7
101929613	1	3	0	2	1
107984895	5	10	6	16	11
105371056	6	9	10	19	18
9080	2	2	1	6	3
9074	0	2	6	2	5
51330	6757	9683	11226	11117	9332
54985	1571	1205	2761	2639	2502
79228	904	802	845	865	754
146439	18	16	12	13	12
100128770	0	0	0	1	0
64386	6	6	13	18	13
100507419	30	31	70	66	86
9235	114	94	413	428	284
105371058	0	0	1	0	2
84891	0	1	0	0	0
81854	33	23	34	45	26
7755	142	87	89	117	81
100507458	62	70	68	65	67
7760	305	162	175	163	175
197350	3	6	1	3	1
100189173	0	0	0	0	0
100189168	4	1	1	4	1
100189119	4	2	6	11	6
100189335	0	0	0	0	1
100189221	0	0	0	0	0
100189282	0	0	0	0	0
100189209	0	0	0	0	0
100189136	0	0	0	0	0
100189388	0	0	0	0	0
100189281	0	0	0	0	0
4992	3	9	14	11	5
100189296	0	0	0	0	0
100189062	0	0	1	0	0
100189020	0	0	0	0	0
100189270	0	0	0	0	0
26184	2	0	1	0	0
7752	602	570	507	470	405
4210	1	0	1	1	1
283876	7	1	2	3	3
10127	957	1004	1008	1016	916
91151	131	161	171	160	137
7627	310	326	333	332	334
4993	0	0	0	0	0
105371059	67	78	66	71	75
100463285	0	1	0	0	0
54925	552	641	596	617	586
7727	232	224	246	209	216
146434	411	582	466	504	509
79903	1671	1178	1447	1590	1437
102465134	65	26	41	43	44
646174	0	0	0	0	0
23059	664	701	861	763	732
197358	12	8	17	16	11
101929732	0	1	0	0	1
105371060	4	2	1	3	1
84464	358	302	236	255	233
1773	769	581	457	428	425
10131	3844	2702	2373	2004	1637
1387	3516	2566	3258	3659	2427
102724927	2	3	3	0	2
115	434	319	391	415	327
105371062	13	12	6	9	10
6345	1	2	0	3	1
100507501	23	33	46	54	49
105371063	0	0	0	0	0
7023	345	203	196	179	134
84662	1524	1109	1028	1474	1289
101926896	1	5	1	0	2
100529144	544	300	316	323	329
51025	206	120	98	89	111
79585	473	257	287	316	301
114990	43	24	36	39	59
9093	3340	3109	2588	2276	2225
57407	1134	1072	949	927	869
3163	2129	1926	2422	3139	2194
29965	1758	1255	2085	2110	1656
342346	25	16	29	27	21
124402	856	403	428	430	401
23295	2268	1383	1325	1709	1428
102466731	0	1	2	0	1
84309	1182	790	882	1076	918
124401	262	223	193	282	271
146562	23	27	27	31	38
26048	251	216	178	201	228
124404	2	0	2	3	0
440335	730	751	746	968	843
79641	386	350	523	583	513
84656	5362	4913	4841	4926	4468
29855	2995	2501	2652	3042	2332
5493	2369	1538	2834	3813	2346
105371064	66	58	113	122	77
9717	13	12	25	38	15
51172	762	466	598	610	543
100507589	9	9	13	7	11
146556	4	4	6	11	8
56052	1886	1443	1674	1666	1327
196483	996	714	762	726	558
107984828	0	0	0	0	0
105371067	0	0	0	0	0
105371066	0	0	0	0	0
54715	0	0	0	0	0
101926950	0	0	0	0	0
102465867	0	0	0	0	0
105371068	0	0	0	0	0
105371069	5	7	5	5	7
105371070	23	16	12	9	12
105371071	0	0	0	0	0
105371072	0	0	0	0	0
283953	0	0	0	0	0
79091	367	377	432	407	370
18	4	4	11	31	25
107984840	0	0	0	0	0
25880	309	364	277	285	265
5373	2735	2432	2582	3289	2476
100130283	549	587	638	706	541
23589	2743	2730	2750	2939	2537
101929989	0	1	0	0	0
7874	5072	3864	5117	5133	3800
105371074	2	0	3	0	2
29035	2656	2558	2838	3350	2608
101927026	0	0	0	0	0
105371075	0	0	0	0	0
101927009	0	0	0	0	0
104355218	0	0	0	0	0
104266959	0	0	0	0	0
2903	2340	2248	3264	2602	2625
105371077	0	4	0	0	0
105371076	0	0	0	0	0
107984900	0	0	0	1	2
105371078	0	0	0	0	0
80063	117	115	115	132	115
107984877	0	0	0	0	1
106144584	0	1	0	1	0
2013	1398	1891	1380	1755	1524
146279	0	0	0	0	0
105371079	0	0	0	0	0
4682	799	726	878	797	703
780776	342	334	383	342	317
105371080	0	0	0	0	0
4261	186	165	167	185	187
112267907	0	0	0	0	0
28955	280	168	215	239	223
23274	1004	701	885	888	713
105371081	0	1	1	0	0
107984859	0	0	0	0	2
105371082	61	51	61	56	74
8651	11	13	11	11	9
7142	0	0	0	0	0
58531	0	0	0	0	0
5620	0	0	0	0	1
5619	0	0	0	0	0
100313773	0	0	0	0	0
105371083	7	8	10	5	4
116028	496	407	260	199	207
400499	2	3	9	4	2
101927131	0	0	0	0	0
9516	4398	4093	4160	5832	3629
107984880	0	0	0	0	0
8303	692	676	1076	1021	1040
51061	2402	2189	2499	2403	2440
29066	2453	3025	2787	2898	2990
400500	0	0	0	0	0
26156	5787	5447	5186	4468	3650
105371084	792	615	721	700	489
2935	10005	7491	8647	8208	5898
112268177	4	17	8	1	2
729978	68	71	95	71	71
608	0	0	1	0	0
92017	546	427	661	607	458
642696	0	0	0	0	0
101927227	0	0	0	0	0
105371087	0	0	0	0	0
105371085	2	1	2	0	0
105371088	1	1	1	3	0
55313	3758	3066	4072	2887	2915
100616195	0	0	0	0	0
105371090	0	0	0	0	0
105371089	0	0	0	0	0
729993	0	1	1	0	1
105371092	0	0	0	0	0
105371091	0	0	0	0	0
107984137	0	0	0	0	0
105371093	0	0	0	0	0
2072	872	695	1024	1048	637
