GeneID	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed	control	perturbed
409	464	601	533	516	549	496	587	695	524	441	510	474
400569	247	151	271	151	229	163	236	169	203	116	222	136
58191	556	1256	683	1040	712	1143	628	1270	673	930	691	1043
84225	10	52	19	73	23	72	23	57	8	36	31	44
9032	0	0	0	0	0	2	0	0	0	0	0	0
284013	11	10	11	14	8	9	18	32	13	5	6	16
388323	28	24	27	18	29	17	27	23	27	18	24	21
5694	2509	3134	3184	2249	3127	2703	2627	3282	2875	2442	2798	2836
5338	515	585	719	483	551	423	506	545	544	326	507	414
50488	3008	5634	3845	4469	3823	4349	3173	5722	3675	3957	3331	4501
1145	71	123	106	109	86	115	68	141	74	94	77	94
100130311	6	28	19	30	12	31	9	58	9	33	11	34
2811	22	25	37	18	18	11	8	28	13	29	9	15
8402	1536	1119	1748	789	1623	901	1490	1091	1478	734	1467	850
26001	1699	2984	2011	2162	1955	2475	1731	3046	1745	2218	1681	2529
5216	16657	25330	19020	19053	19595	21185	17519	28138	18742	19009	18053	21765
2027	63	142	87	102	62	66	67	121	72	70	51	105
9552	729	833	794	586	912	685	743	711	756	537	759	634
23125	951	1421	1125	1101	1075	1050	864	1453	974	1026	902	1115
102465521	0	3	1	3	1	0	1	0	1	2	1	0
102465522	0	0	0	1	0	0	0	0	1	0	1	0
101927979	83	88	83	56	79	55	40	83	61	57	39	64
388324	35	58	41	59	37	33	26	65	28	54	29	40
10749	7486	11145	9457	8723	9063	9815	7017	11123	7829	7906	7926	9397
102724009	166	267	218	187	256	242	163	222	185	162	196	198
105371502	2	5	4	6	5	9	0	6	1	1	3	2
105371501	1	2	3	5	3	1	2	3	0	0	1	0
55065	0	0	1	0	0	2	0	1	2	1	0	0
124961	93	178	159	142	131	122	110	157	115	117	152	165
7775	174	216	170	170	122	143	127	180	188	132	161	173
101928000	11	6	23	4	30	2	28	11	19	10	22	5
9098	839	974	992	748	935	694	794	890	877	612	943	702
84622	302	217	364	173	355	110	248	190	292	107	303	169
100130950	4	12	9	11	10	6	8	8	3	8	10	29
388325	8	4	9	4	8	3	9	7	2	8	7	12
9135	2333	2641	2673	2098	2520	2232	1955	2374	2281	1833	2471	2209
105371505	0	4	1	2	9	2	2	3	1	9	1	7
4927	1321	1045	1530	879	1313	927	1242	982	1360	824	1467	885
84268	952	676	1193	535	1170	642	966	738	1130	487	1100	566
708	3037	1115	3556	888	3819	970	3100	1007	3687	845	3624	1083
56919	1119	891	1453	696	1497	736	1126	823	1207	599	1285	606
105371506	0	0	0	0	1	0	0	1	0	0	0	0
51009	610	967	666	802	646	779	517	880	605	673	634	884
79003	587	844	703	630	469	667	504	740	584	554	649	758
728392	2	3	1	0	1	1	1	0	4	0	2	0
22861	0	1	0	0	0	4	1	1	0	0	0	2
105371507	0	0	0	0	0	0	0	0	0	0	0	0
339166	0	4	1	0	0	1	0	0	0	0	0	1
23302	0	0	0	0	0	0	0	0	0	3	0	0
105371508	0	0	0	0	0	0	0	0	0	0	0	0
105371509	0	0	0	0	0	1	0	0	0	0	0	0
23746	0	0	0	0	0	0	0	0	0	0	0	0
107985017	54	39	60	29	54	36	48	32	46	16	51	32
54478	544	385	574	352	561	314	538	391	646	237	507	400
83394	32	29	73	19	30	19	63	44	42	22	35	55
9851	405	642	496	534	442	465	385	672	494	440	414	484
84817	712	653	814	504	827	512	736	694	781	527	721	634
51003	76	70	96	66	91	71	61	85	66	65	80	81
388327	19	15	38	20	22	10	26	29	32	14	19	19
100616401	0	0	0	0	0	0	0	1	0	0	0	0
100616466	0	0	0	0	0	0	0	1	0	0	0	0
100652883	10	12	14	15	9	11	14	11	11	9	14	11
284111	0	0	0	0	0	0	0	0	0	0	0	0
54739	0	2	2	1	3	1	1	2	1	1	2	1
162517	0	0	0	0	0	0	0	0	0	0	0	0
83659	0	0	0	0	0	1	0	0	0	0	0	0
245	112	386	183	282	139	284	133	471	131	292	100	363
100506713	18	5	15	5	18	11	6	13	3	4	4	11
239	58	91	65	79	64	79	29	117	53	71	38	71
100529209	709	1075	886	796	853	870	765	1103	887	802	757	894
440400	537	770	595	576	636	665	545	820	634	615	581	682
124944	194	315	296	238	237	237	233	303	264	193	206	238
100506755	63	105	105	82	79	76	84	96	79	78	70	86
406971	0	0	0	0	0	0	0	0	0	0	0	0
574456	0	0	0	0	0	0	0	0	0	0	0	0
255877	0	0	1	0	0	0	0	0	1	0	0	0
201232	185	131	222	89	221	89	190	114	214	113	193	115
162515	1	2	1	4	3	0	1	0	5	0	2	11
10462	0	0	0	0	0	0	0	0	0	0	0	0
433	0	0	0	0	0	0	0	0	0	0	0	0
105371512	0	0	0	0	0	0	0	0	0	0	0	0
432	0	1	0	3	0	0	1	0	0	1	5	0
1742	83	238	120	139	81	167	105	250	89	157	85	181
37	3528	6864	4412	5033	4234	5322	3801	6855	3939	4447	3691	5734
442898	14	21	15	17	14	15	9	26	1	18	1	21
1856	796	1325	930	976	832	1012	788	1145	786	951	720	1023
79142	1163	1933	1446	1626	1320	1619	1258	2139	1380	1452	1370	1620
11337	1547	2469	2187	1970	1885	2033	1814	2563	1906	1909	1836	2154
23399	1940	2684	2357	2239	2415	2429	2159	2868	2237	2136	2286	2362
23587	526	628	580	486	589	593	513	648	539	531	454	477
1366	2279	1984	2837	1677	2635	1785	2532	2409	2775	1696	2474	1920
6517	12	11	28	8	47	4	31	10	48	10	41	4
51087	874	280	991	220	987	236	758	199	885	228	710	204
1984	10424	12348	12543	9694	12772	10632	10622	12980	11716	9239	11961	11043
2874	698	832	765	554	761	616	543	848	658	562	643	650
84461	1033	2289	1357	1731	1339	1650	1077	2228	1125	1580	1096	1879
9744	212	330	261	270	271	288	246	348	264	242	234	304
147040	198	317	248	249	254	275	236	329	236	232	224	285
339168	0	0	0	0	0	0	0	0	0	0	0	0
8711	532	465	558	345	547	406	452	536	528	372	529	413
100529211	416	411	529	321	423	326	481	425	458	276	408	355
57048	404	401	512	314	412	316	462	416	439	265	389	345
254863	194	141	227	113	242	134	250	167	293	98	183	123
57555	1134	1856	1519	1509	1309	1448	1381	2012	1337	1290	1177	1499
374768	2	0	3	0	3	0	3	0	1	0	2	0
201243	0	0	2	0	0	0	0	0	2	0	3	2
107983988	0	0	0	0	0	0	0	2	0	0	0	0
284114	194	190	213	88	204	111	223	243	170	127	212	121
2256	73	37	91	30	103	23	79	73	89	36	66	47
1140	38	49	60	32	40	34	36	45	28	26	48	33
57659	2157	901	2917	777	2670	733	2497	944	2626	648	2508	776
643664	1	7	6	1	0	2	0	3	3	4	1	0
5430	7027	5938	8023	4480	8086	3882	6015	5447	6768	3392	6291	4225
407977	29	18	42	11	36	11	31	11	35	19	32	9
8742	0	2	0	0	0	0	0	0	0	0	0	0
8741	58	45	99	24	91	20	69	26	85	31	74	20
26168	876	1068	1135	892	1190	871	979	1102	988	821	953	951
100533955	10410	12113	12501	9669	12233	10657	10455	12867	11905	9286	11462	10601
1973	9756	11299	11671	9036	11390	10024	9749	12064	11164	8687	10769	9898
652965	9	27	19	12	6	3	14	32	16	14	8	18
652966	13	20	19	6	15	9	8	30	11	10	11	11
26781	37	50	39	56	56	67	36	77	50	53	39	50
968	35	47	38	31	63	28	40	38	29	26	35	37
100996842	104	136	120	80	118	75	111	149	92	79	99	93
9526	1277	1418	1766	1140	1651	1283	1396	1398	1625	985	1449	1191
6665	31	35	60	36	34	48	45	54	43	37	28	40
9513	1269	1944	1421	1554	1318	1439	1208	2115	1351	1490	1296	1869
6462	3	0	5	0	3	0	3	1	0	0	4	2
112483	112	132	109	85	125	70	109	135	130	139	131	110
482	9	6	2	8	5	5	9	0	2	3	2	2
7157	3960	7330	4594	5602	4483	6074	3966	8077	4588	5841	4325	6347
55135	386	526	420	399	467	413	438	547	471	396	437	420
1949	126	280	206	184	144	223	178	325	147	208	129	221
146754	0	7	2	0	3	1	2	4	0	8	4	9
118432	16	17	21	18	15	16	21	18	23	15	21	21
105371516	0	1	0	0	0	0	0	0	0	0	0	0
23135	1290	1934	1585	1593	1386	1335	1469	2398	1524	1506	1399	1580
107987244	50	75	62	70	52	67	43	87	63	60	61	85
92162	20	38	25	29	22	16	16	54	30	13	18	37
84316	447	483	614	378	564	519	443	514	590	391	502	501
124637	482	742	492	503	526	541	471	637	514	565	522	621
1107	5544	7089	7169	5951	6239	5773	5598	6930	6352	4906	6206	5984
677763	0	6	3	2	0	0	3	1	3	0	0	5
284023	34	12	40	12	18	15	15	11	38	3	16	11
9196	49	14	57	24	43	10	45	26	38	11	27	19
58485	1398	1534	1546	1179	1545	1349	1273	1612	1356	1264	1406	1352
116840	745	1268	1061	1021	1034	938	750	1333	856	845	745	935
105371517	0	0	0	0	0	0	0	0	0	0	0	0
3000	1	0	0	0	0	0	3	0	0	0	0	1
247	0	0	0	0	0	1	2	0	5	0	0	1
242	1	14	7	5	4	6	11	12	4	2	3	7
107985075	1	8	7	3	1	7	1	7	0	7	3	4
100422983	0	0	0	0	0	0	0	0	0	0	0	0
59344	75	94	88	83	99	74	72	71	115	61	84	72
7206	0	0	0	0	0	0	0	0	0	0	0	0
7228	0	0	0	0	0	0	0	0	0	0	0	0
7208	0	0	0	0	0	0	0	0	0	0	0	0
84667	0	0	1	0	0	0	3	1	0	2	1	1
7230	0	0	0	0	0	0	0	0	0	0	0	0
7196	0	0	0	0	0	0	2	0	0	0	0	0
105376799	0	0	0	0	0	0	0	0	0	0	0	0
100189037	0	0	0	0	0	0	0	0	0	0	0	0
100189438	0	0	0	0	0	0	0	0	0	0	0	0
5187	179	532	300	337	299	370	240	541	216	480	210	390
102465532	0	0	0	0	0	0	0	0	0	0	0	0
6844	366	809	578	702	543	660	394	841	422	578	322	702
84314	96	58	160	44	133	33	136	28	159	40	167	29
727676	2	1	3	1	1	1	2	0	3	0	5	5
105371520	10	1	4	2	4	3	3	6	11	0	4	3
100189112	0	0	0	0	0	0	0	0	0	0	0	0
100189331	0	0	0	0	0	0	0	0	0	0	0	0
100616406	0	0	0	0	0	0	0	0	0	0	0	0
100189187	0	0	0	0	0	0	0	0	0	0	0	0
100189387	0	0	0	0	0	0	0	0	0	0	0	0
54785	128	215	240	164	220	223	208	232	218	187	159	197
9212	1176	977	1373	796	1442	772	1205	954	1273	694	1215	796
284029	10	2	16	3	4	6	2	11	7	5	1	3
100189123	1	0	0	0	1	0	0	0	0	0	0	0
100189206	0	0	0	0	0	0	0	0	0	0	0	0
100189383	0	0	0	0	0	0	0	0	0	0	0	0
100189124	0	0	0	0	1	0	0	0	0	0	0	0
80169	402	263	446	201	371	197	419	262	396	184	345	223
100189222	0	0	1	0	0	0	2	1	1	0	0	0
100189184	0	0	0	0	0	2	0	0	0	0	0	0
100189393	3	1	5	1	2	1	1	0	1	2	0	0
5198	1081	744	1353	593	1292	538	1162	676	1341	506	1186	573
399512	119	120	129	95	140	67	118	104	80	63	83	85
29098	22	22	21	11	27	15	35	27	16	14	13	14
22899	0	0	0	1	0	0	0	2	0	2	0	1
146852	0	2	0	0	0	0	0	0	0	2	0	0
100128288	3	5	10	5	5	5	15	8	13	8	14	3
124751	33	31	52	30	43	13	32	37	40	15	51	20
6154	6331	7041	7552	5616	6829	5897	5944	6933	6910	5317	6864	6092
643904	1	15	1	10	8	14	1	10	1	10	5	13
81565	776	1649	895	1262	819	1305	725	1660	901	1267	824	1470
4628	2117	4075	2342	3184	2120	2967	1686	3478	2021	2363	2009	2872
107987245	48	67	56	59	31	47	27	61	41	52	33	55
112268195	7	16	7	10	14	13	5	16	6	7	12	10
102724262	14	19	13	14	7	13	14	13	13	13	5	16
105371525	0	0	0	0	0	0	0	0	0	0	0	0
105371526	0	0	0	0	0	0	0	0	0	0	0	0
146849	0	0	0	0	0	0	0	0	0	0	0	0
105371529	0	1	0	0	0	0	0	0	0	1	0	0
388333	0	0	0	0	0	0	0	0	0	0	0	0
105371530	0	0	0	0	0	0	0	0	0	0	0	0
162387	0	0	0	0	0	0	0	0	0	0	0	0
146850	0	0	0	0	0	0	0	0	0	0	0	0
107985071	0	0	0	0	0	0	0	0	0	0	0	0
107985063	0	0	0	0	1	1	0	0	0	0	0	0
23533	21	38	16	7	20	12	23	20	10	17	11	6
101928235	66	25	74	19	81	11	64	7	67	7	49	17
9423	830	1191	1071	858	840	893	935	1343	967	792	661	892
101928266	1	0	2	1	3	0	1	0	2	0	1	0
105371532	8	25	21	20	7	13	9	15	20	10	7	23
105371531	6	8	9	7	10	8	3	10	6	8	6	10
9482	189	177	253	177	217	208	222	239	238	224	259	167
146845	12	2	19	1	19	1	5	4	7	1	17	1
124739	417	877	537	643	608	679	412	807	490	662	418	770
107985011	1	0	0	0	0	5	0	0	0	0	1	0
201140	0	0	0	0	0	0	0	0	0	0	0	0
644070	0	0	0	0	0	0	0	0	0	0	0	0
9340	21	53	33	33	38	67	12	57	24	32	31	62
5957	0	0	0	0	0	0	0	0	0	0	0	0
8522	4	6	0	4	8	12	0	6	5	8	8	12
8735	0	0	0	0	0	0	0	0	0	0	1	1
107985004	0	0	0	0	0	0	0	0	0	0	0	0
100128560	0	0	0	0	0	0	0	0	0	0	0	0
4626	0	0	0	0	0	0	0	0	0	0	0	0
4622	0	0	0	0	0	0	0	0	0	0	0	0
4619	0	0	0	0	0	0	0	0	0	0	0	1
4620	0	0	0	0	0	0	0	0	0	0	0	1
4621	19	17	13	17	13	15	17	18	22	9	10	8
6341	1332	2180	1492	1700	1568	1813	1239	2047	1531	1478	1494	1871
56985	39	74	40	48	56	70	42	56	38	68	57	75
388335	5	8	3	9	3	8	3	12	5	11	3	12
100506898	0	2	0	1	1	0	1	3	1	0	0	3
101101775	0	5	2	3	1	3	0	1	0	2	2	5
100289255	3	11	4	8	0	7	2	3	2	5	0	17
644139	0	0	0	1	0	1	0	0	0	0	0	2
105371536	0	0	0	0	0	0	0	0	0	0	0	0
388336	0	0	0	0	0	0	0	0	0	0	0	0
1770	0	0	0	0	6	1	0	0	0	0	0	0
101928350	0	0	1	0	0	0	0	0	0	0	0	0
7566	146	245	208	202	162	173	157	215	152	158	141	162
6416	1660	3084	2021	2520	2043	2527	1610	3119	1968	2363	2098	2669
100126313	0	0	0	0	0	0	0	0	0	0	0	0
284034	0	0	0	0	0	0	3	0	0	0	1	0
105371540	0	0	0	0	0	0	3	0	0	0	0	0
93649	3	1	0	0	0	0	0	1	0	0	0	0
101928418	0	0	0	0	0	0	0	0	0	0	0	0
100128006	3	0	0	2	0	0	0	0	0	2	0	0
9912	508	736	662	555	656	630	507	766	571	570	584	606
100616494	0	0	0	0	0	0	0	0	0	0	0	0
60528	3546	4823	4150	3717	4042	4155	3480	5117	3874	3743	3943	4503
105371541	0	0	0	0	1	0	0	0	0	0	0	0
105371543	0	0	0	0	0	1	0	0	0	0	0	0
9955	69	21	71	23	81	22	58	39	72	29	47	25
100302287	0	0	0	0	0	0	0	0	0	0	0	0
105371544	0	0	0	0	0	0	0	0	0	0	0	0
107985014	2	2	2	4	0	9	0	1	3	4	0	2
100506974	0	3	0	0	1	0	2	1	0	0	0	0
94158	9	12	14	12	13	3	15	16	8	5	7	2
100874058	81	112	104	101	90	74	73	101	78	93	154	95
1352	537	743	754	561	711	547	538	744	656	530	749	590
146822	4	6	3	9	3	2	5	2	6	3	0	1
9953	85	155	99	102	89	97	82	146	95	101	92	159
84815	42	131	59	84	65	136	45	116	35	100	46	102
107985080	0	0	0	0	0	0	0	0	0	0	0	0
107984996	0	1	0	0	0	0	0	0	0	0	0	0
105371545	0	0	0	0	0	0	0	0	0	0	0	0
107984977	0	0	0	0	0	0	0	0	0	0	0	0
94150	0	0	0	0	0	0	0	0	0	0	0	0
101928475	0	0	0	0	0	0	0	0	0	0	0	0
94151	0	0	0	0	0	0	0	0	0	0	0	0
107984976	0	0	0	0	0	0	0	0	0	0	0	0
105371547	0	0	0	0	0	0	0	0	0	0	0	0
5376	2034	1279	2265	1181	2259	1110	1519	1097	2008	832	1895	959
100616125	0	0	0	0	0	0	0	0	0	0	0	0
64518	0	1	1	2	0	0	1	7	3	1	1	1
100533496	100	205	154	162	124	183	108	226	132	153	128	175
284040	32	75	49	53	31	68	38	77	40	55	30	56
94145	0	0	0	0	0	0	0	0	0	0	0	0
201158	280	550	433	424	375	438	329	620	367	443	432	502
374286	24	84	28	61	19	62	25	105	28	44	28	67
10626	2222	7134	2544	5597	3146	6737	1992	8125	2545	5680	2586	6752
57335	537	717	765	558	695	514	603	757	702	538	768	604
353149	4	8	3	2	14	0	1	4	1	2	0	3
105371560	1	0	0	0	0	0	0	0	0	0	0	0
105371559	0	0	0	0	0	0	0	0	1	1	0	0
644694	0	0	0	0	0	0	0	0	0	0	0	0
4213	456	488	630	406	638	436	605	616	549	410	608	459
101928567	0	0	0	0	0	0	0	0	0	0	0	0
105371557	0	0	0	0	0	0	0	0	0	0	0	0
136	54	207	68	166	87	182	78	221	84	165	100	200
125150	237	222	273	213	265	179	259	197	236	198	261	184
54902	1479	3111	1851	2430	1730	2346	1444	2761	1693	2085	1722	2483
9611	3591	5844	4137	4389	3861	4437	3074	5140	3553	3932	3558	4365
109623477	0	0	0	0	0	0	0	0	0	0	0	0
9487	219	181	299	179	304	164	241	231	257	133	250	182
100302124	0	0	0	0	0	0	0	0	0	0	0	0
201161	135	163	127	126	168	160	132	205	163	153	185	171
7314	12095	16612	14101	13224	13358	15199	12092	18780	13621	13253	13524	15715
51393	0	0	0	1	1	0	0	0	2	2	2	0
125144	8201	7702	10684	6602	9999	7316	8120	7384	8902	5915	8660	6733
692087	73	58	77	59	100	47	89	51	99	47	79	57
26800	12	17	26	6	24	11	11	13	14	6	9	7
692106	14	16	13	11	16	13	10	8	25	6	15	7
388341	1889	1758	2142	1469	2178	1554	1636	1674	1816	1204	1965	1431
105371554	7	10	5	10	5	2	4	6	0	5	9	2
57336	140	258	181	169	158	137	181	221	221	171	190	197
57547	116	100	139	86	140	85	82	129	123	92	111	94
9720	26	69	46	54	35	40	27	63	39	49	41	48
162632	283	365	325	295	305	251	271	356	283	225	304	305
100129396	2	4	3	4	1	3	3	1	2	3	1	3
105371553	0	2	0	0	0	0	0	0	0	4	0	0
105371552	0	0	0	0	0	0	0	1	1	0	0	0
400578	1	20	0	17	0	20	0	59	3	17	0	33
105371551	0	0	0	0	0	1	0	2	0	1	0	0
147228	0	1	0	4	0	2	1	1	0	2	1	1
96597	3	4	1	11	5	9	3	3	3	3	3	2
23495	0	0	1	0	1	0	0	0	0	0	0	0
284191	0	0	0	0	0	0	0	0	0	1	0	0
105371562	0	0	0	0	0	0	0	0	0	0	0	0
23164	4199	8645	4796	6335	5011	6563	3628	8075	4257	5642	4034	6607
201164	301	184	360	173	432	142	298	154	314	132	306	140
201163	1026	1249	1163	1048	1084	1082	904	1280	1041	955	968	1063
8533	2639	3198	2873	2589	2922	2962	2335	3495	2686	2454	2896	2999
56953	30	11	33	13	58	17	28	20	18	6	30	23
55090	324	638	374	470	318	628	292	689	338	464	330	589
51655	90	668	63	449	105	580	79	959	115	622	102	654
10400	412	364	532	313	460	344	492	337	474	291	488	264
105371564	1	8	6	12	3	6	1	14	11	6	4	5
10743	3321	6956	4151	5242	3951	5357	3534	6579	3731	4503	3334	4851
100861516	0	0	0	0	0	0	0	0	0	0	0	2
140771	0	3	0	4	1	0	0	0	0	0	0	2
6720	7164	11335	8171	9110	8564	9464	8249	13029	8458	8369	7070	9631
102465466	5	6	5	9	5	5	3	12	5	7	3	7
693120	4	1	0	1	0	1	6	1	0	2	0	3
146691	2128	10158	2616	7559	2554	8624	2208	10264	2385	6967	2114	8094
83450	12	81	19	45	10	49	15	67	16	40	15	75
107984989	2	3	1	3	1	7	0	2	0	4	4	4
91647	373	532	387	435	494	513	380	647	417	496	381	490
79018	228	472	339	394	354	385	260	539	370	371	327	435
1819	1429	2250	1472	1678	1435	1923	1328	2601	1356	1850	1377	2032
105371566	110	201	131	149	116	161	117	217	100	172	110	192
51168	11	2	5	5	11	7	5	3	10	7	3	2
105371567	1	0	0	0	0	1	0	0	0	0	0	0
54890	2509	5048	2967	3675	2804	3708	2757	5208	2933	3639	2721	4280
3996	1665	2968	2091	2376	1873	2524	1707	3174	1756	2116	1622	2708
2314	9333	10588	11044	8424	10996	8784	8747	10522	10361	7525	9726	8704
125170	402	760	508	666	508	678	460	816	463	621	387	682
7156	1334	2197	1820	1992	1581	1940	1362	2067	1516	1542	1430	1886
140775	1757	2706	2221	1987	1970	1889	1638	2491	1816	1825	1813	2002
6470	1846	1784	2186	1563	2011	1610	1830	1748	2173	1338	2035	1645
102466733	1	0	1	0	0	0	0	0	0	0	0	0
645027	75	110	84	78	83	71	77	139	63	95	59	97
400579	0	0	0	0	0	0	0	0	0	0	0	0
339240	0	0	0	2	0	3	0	1	0	0	0	0
339241	0	1	0	1	0	2	1	1	0	3	1	1
105371570	0	0	0	0	0	0	0	0	0	0	0	0
729252	1	6	1	6	1	8	0	10	4	5	1	9
105371569	0	2	0	1	0	2	0	2	1	2	0	2
654346	1	1	0	0	0	2	1	0	1	0	1	2
220594	204	285	231	233	241	183	187	296	214	170	220	220
80039	5	5	4	14	8	6	5	3	3	4	6	4
284047	38	67	68	44	49	50	41	70	51	35	50	62
107985051	0	0	0	0	0	0	0	0	0	2	1	0
254272	2	0	2	1	6	1	4	1	1	1	3	0
729288	346	334	442	280	381	285	293	408	376	287	443	316
2310	743	857	944	724	851	705	733	879	793	584	752	685
147166	1230	2622	1462	2087	1726	2573	1052	2920	1414	2065	1454	2280
10517	3	33	6	18	4	24	2	32	5	16	5	26
51030	620	1095	794	890	782	879	673	1185	742	883	815	946
101929141	2	7	4	4	3	1	3	1	2	4	5	3
5636	972	631	1146	548	1036	623	846	669	1062	492	1084	558
125206	90	160	134	134	124	170	126	185	128	129	116	161
644815	1598	2633	1885	2076	2085	2170	1751	2705	1910	1994	1731	2373
10750	0	0	3	2	3	2	3	4	1	2	3	5
112268188	0	0	0	0	0	0	0	0	0	0	0	0
26851	2	6	2	1	3	3	5	5	3	3	3	3
780852	2	5	4	1	3	3	5	5	3	5	3	4
102724624	1	0	0	1	2	0	2	0	0	0	1	0
780854	2	4	4	1	3	3	5	5	3	5	3	4
400581	0	1	1	0	3	0	1	2	3	0	1	5
79999	1	0	0	1	4	0	2	0	1	0	1	0
780851	3	7	2	1	3	3	4	5	5	6	3	4
780853	2	4	2	1	3	2	4	5	4	6	3	4
388436	1	1	0	1	3	0	2	0	1	1	1	0
22905	988	1404	1354	1088	1153	1003	1156	1465	1223	1011	1177	1155
100874309	15	9	13	1	11	0	13	4	3	6	6	3
100874018	0	0	1	4	3	0	1	3	1	0	1	1
27077	466	432	548	385	481	405	462	511	498	367	529	427
100302256	0	0	0	0	0	0	0	0	0	0	0	0
105371573	7	8	2	2	3	3	3	5	6	1	4	1
5598	554	690	692	536	612	529	556	736	657	600	545	605
4239	5	5	10	7	8	5	3	11	9	5	12	10
7732	0	0	3	6	4	0	2	0	0	0	5	0
105371574	0	0	1	0	0	0	0	0	0	0	0	1
107984995	0	0	0	0	0	0	0	0	0	0	0	0
112268205	0	0	0	0	0	0	0	0	0	0	0	0
100189203	0	0	0	0	0	0	0	0	0	0	0	0
55244	129	38	121	42	154	31	93	26	127	25	98	27
677882	5	2	3	10	2	0	1	3	5	3	2	2
105371578	5	2	3	1	10	0	3	2	6	0	4	1
224	1568	1324	1663	913	1848	1034	1535	1183	1918	831	1891	1073
146802	1	3	4	6	2	2	3	5	3	1	5	3
218	29	43	43	20	56	46	12	30	38	33	53	47
9706	491	350	630	345	607	241	431	332	420	205	512	263
100189277	0	0	0	0	0	0	0	0	0	0	0	0
11216	846	1153	1027	997	965	893	790	1144	1051	826	897	918
92521	2019	2530	2401	2102	2379	2278	1901	2585	2323	1736	2193	2258
100131943	0	0	0	0	0	0	0	0	0	0	0	0
105371579	0	0	0	0	0	0	0	0	0	0	0	0
348254	7	36	9	15	7	9	10	20	13	13	14	15
347716	400	575	499	464	417	371	405	541	422	348	416	452
100996259	4	5	3	9	2	1	5	12	0	2	2	4
339256	0	11	0	3	1	1	0	9	0	2	0	2
284194	1	1	0	0	0	1	0	0	1	0	1	1
644945	1	11	2	7	1	10	2	24	6	10	1	24
100996294	0	0	0	0	0	2	0	0	0	0	0	0
105371580	0	0	0	0	0	0	0	1	0	1	0	0
256223	0	0	0	0	0	0	0	0	0	0	0	0
105371582	38	55	50	54	43	52	48	91	56	48	33	66
105371583	0	0	0	0	0	0	0	0	0	0	0	0
100287072	1179	2729	1525	2112	1452	2320	1223	3025	1446	2177	1586	2511
339184	1	3	2	0	0	2	0	1	6	1	0	0
440416	14	25	23	26	23	31	27	22	16	24	34	20
339260	2	3	0	2	1	2	1	0	2	2	1	1
23326	8373	15493	10292	12423	9575	12857	8274	15237	9005	10642	8860	12750
101060544	0	0	0	0	1	0	0	0	0	0	0	0
25979	349	435	387	375	375	407	354	466	371	333	391	395
8834	989	1275	1125	940	1209	1099	989	1366	1222	896	1075	1114
107984969	9	27	16	19	26	21	12	21	16	13	7	9
256302	164	419	199	289	171	297	134	362	150	255	178	344
5606	1269	2093	1607	1615	1562	1810	1348	2382	1576	1664	1380	1860
3768	8	16	8	20	1	19	7	24	9	9	5	25
105371589	0	0	0	0	0	0	0	0	0	0	0	0
339263	0	0	0	0	0	0	0	0	0	0	1	0
101930665	1	1	0	0	0	0	3	1	0	1	0	1
100134444	1	11	1	11	3	13	1	28	3	11	3	6
23666	1695	2030	1914	1812	2008	2018	1615	2600	1662	1732	2029	1971
105371595	0	0	0	0	0	0	0	0	0	0	0	0
105371597	0	1	0	0	0	0	0	0	0	0	0	0
284123	0	0	0	0	0	0	0	0	0	0	0	0
105377824	0	0	0	0	0	0	0	0	0	0	0	0
107987246	0	0	0	0	0	0	0	0	0	0	0	0
105377822	0	0	0	0	0	0	0	0	0	0	0	0
284124	0	0	0	0	0	0	0	0	0	0	0	0
100462977	7	15	9	10	13	16	9	24	7	10	12	13
105371703	0	0	0	0	0	0	0	0	0	0	0	0
105371704	0	0	0	0	0	0	0	0	0	0	0	0
100616277	0	0	0	0	0	0	0	0	0	0	0	1
26118	1338	1744	1669	1517	1651	1290	1296	1942	1373	1353	1380	1428
105371705	54	61	70	53	58	69	66	63	65	42	74	78
440419	0	0	0	1	0	0	0	1	0	0	0	0
8844	243	631	223	461	252	392	252	695	311	448	238	528
3965	0	12	8	8	5	11	3	21	7	19	1	18
4843	0	2	0	0	2	1	0	0	1	2	0	1
201229	80	111	108	93	90	120	70	90	77	79	47	103
105371708	2	1	1	0	2	2	0	1	1	2	2	0
105371709	67	116	74	69	69	90	67	80	79	83	63	75
51701	738	1073	945	967	753	991	750	1295	870	930	863	944
102724517	38	29	30	20	50	38	25	54	42	27	38	19
105371711	5	2	2	0	1	1	2	0	0	0	2	0
105371710	4	2	0	0	3	2	1	2	0	2	2	2
23615	4	5	13	18	12	10	12	24	5	11	11	5
105371712	0	1	0	1	0	0	0	0	0	1	0	0
23614	0	1	0	0	0	0	0	0	0	1	0	0
101926984	3	3	9	1	0	0	4	3	7	2	2	2
284085	472	1441	613	1121	581	1217	451	1681	540	1103	491	1231
27346	2201	1093	2615	832	2631	941	2068	825	2602	735	2532	838
90410	231	405	246	325	220	307	192	403	251	298	244	384
7126	1225	1071	1595	930	1409	943	1394	1232	1547	903	1418	907
26073	4459	7587	5526	5795	5444	6517	4367	7266	5049	5618	4995	6362
147007	938	1227	1092	848	1144	1042	876	1148	1067	858	1026	953
100616388	1	1	0	1	0	0	0	3	0	3	1	0
645832	0	1	0	0	1	0	0	1	0	0	0	1
7448	0	12	0	11	7	13	1	13	2	5	1	14
23098	338	313	415	231	408	261	363	303	384	208	332	258
113235	409	394	546	270	540	300	449	333	517	248	445	319
