GeneID	perturbed	perturbed	perturbed	control	control
9322	7430	7187	6769	5488	6551
56927	2724	2603	2783	2061	2487
8740	1	0	1	0	0
2354	54	55	78	106	73
80207	2981	2888	2766	2195	2409
6633	25612	24517	17632	15600	15811
6253	1098	1179	1326	904	1141
24139	1004	1053	1336	983	1296
7408	16925	16397	17577	14798	14772
8189	10316	9893	8808	7296	8737
56261	1009	865	643	840	760
27111	334	324	245	274	242
80025	2962	2716	2463	2903	2396
7053	12	9	6	10	4
2797	5	2	4	5	3
81623	0	0	1	0	0
3170	81	67	49	15	16
284800	3	11	5	4	4
22918	18	7	5	6	9
64412	1469	1396	1557	1911	1671
5075	2	0	0	0	2
63908	781	742	942	1173	1417
10047	0	0	0	0	0
644524	14	13	9	7	3
1059	4931	4950	4271	3905	3876
9491	8546	7622	6598	6277	6722
4821	0	1	0	0	0
92675	7426	7088	4650	3982	4484
128817	1	0	0	0	0
10616	4671	4547	4019	3234	3607
56255	1486	1387	1276	1411	1492
140880	3	5	2	2	4
140901	6938	6277	6668	6867	6764
6628	42913	40743	32228	27063	30496
80023	2511	2291	2564	1668	1970
55317	387	348	343	353	273
6238	10824	10498	18371	17476	17996
650	235	234	133	223	99
7692	1169	1118	1330	1255	1536
23767	221	168	112	93	66
58495	487	449	419	335	437
5126	36	30	18	24	14
64096	1	2	1	1	0
8195	1796	1455	1655	1657	1802
631	626	632	331	327	281
11034	15960	15038	15392	16427	15796
24141	202	228	177	226	121
6629	8704	7827	6225	8007	7610
92667	5144	4789	4100	4755	4726
164312	65	72	79	136	88
128637	2171	1908	2203	2050	2006
3704	4430	4128	3277	2681	2780
6939	750	790	450	487	490
56914	0	7	1	3	0
84515	2406	2160	3346	4573	4634
140836	0	1	0	0	0
55321	91	65	101	89	101
83541	736	767	822	661	782
128646	0	0	0	0	0
64949	7054	6609	5932	4946	5577
140881	0	0	0	0	0
8698	1	0	0	1	1
56926	14216	13468	13063	11849	12155
4435	157	101	116	113	86
10236	18772	17996	18698	25058	24797
80818	137	129	155	135	168
4149	1866	1696	2132	2371	2197
64860	840	816	905	1071	1150
8200	1	2	1	1	0
10893	1541	1320	1285	1772	1227
63941	969	836	1285	891	1066
3397	7183	6739	2542	3063	1452
22913	18641	17587	14960	12087	13994
83658	6368	6006	5424	4453	4691
140873	0	0	0	0	0
8894	12834	11394	11640	12871	15182
51614	12597	11646	8756	8427	8858
140823	4463	4458	3136	2154	2331
128876	0	0	2	0	5
92747	1	0	2	1	2
11190	2717	2532	3238	3500	4412
5326	5170	4785	6571	7343	7289
101410538	1651	1473	1281	758	1077
2925	2054	1872	4134	6551	4249
8242	12248	11202	20428	18607	21523
154796	1367	1222	1260	1283	1539
11070	2841	2713	2508	2214	2026
5690	20093	18591	13782	13537	13619
192669	992	910	1255	1503	1831
7389	8573	7742	5781	5090	4804
6487	894	821	684	462	603
79639	680	646	555	494	511
79654	4774	4350	5112	4084	4533
3831	8601	7756	8697	8626	9065
7517	2034	1996	1876	1407	1422
10426	2865	2592	2889	2584	2904
23263	1267	1142	1453	854	1006
2159	51	31	57	51	66
55795	5658	5210	5164	4645	5417
8858	12	12	12	15	8
57152	0	0	0	0	0
79414	1537	1366	1180	958	1128
79713	215	216	317	260	369
826	16242	14933	14456	13318	12674
84306	2395	2276	1913	1670	1824
2866	0	0	0	0	0
79171	8667	8387	7159	6449	6616
84063	204	222	294	267	355
10054	20622	18813	17201	18567	20862
2867	0	0	0	0	0
10870	106	87	39	57	34
2864	2	0	2	0	0
1340	16524	15358	11195	8956	9800
8689	0	0	0	0	0
7067	1786	1559	1344	1092	1386
1236	22	16	19	11	6
9572	400	332	303	284	362
83786	2155	2082	1926	1748	1726
25824	19772	18820	14535	11821	12979
83596	9597	9217	6729	5571	5906
3661	7317	6999	6454	6061	6312
3276	52635	48790	36649	29408	33545
6237	732	725	956	1025	1058
5639	142	148	255	182	164
58506	9336	8807	8120	7206	8428
57479	6963	6695	8299	7579	8684
60385	9	12	25	5	21
23769	99	76	98	48	64
435	2445	2183	1898	1407	1749
51119	2243	2040	1344	1595	1423
1446	1	0	0	0	0
6779	0	0	0	0	0
3346	1	0	0	0	0
6776	887	939	721	498	662
65266	96	85	92	183	74
8678	2715	2574	2507	2421	2497
5582	546	479	652	527	766
10131	12917	11983	11434	10292	11063
84662	1098	1028	1092	978	1010
84081	998	937	1011	1993	1614
22826	16630	15763	13547	13137	13314
27245	2377	2137	2757	1955	2614
2537	215	202	155	154	123
117154	84	86	81	114	134
171017	2342	2191	2190	2344	2360
10436	6591	6327	5387	5368	5228
6756	7	6	10	1	9
8409	2266	2203	1670	1588	1646
5199	203	151	134	67	114
2002	4241	3946	4312	3584	3934
10245	6644	6192	5293	4360	4791
64430	3104	2929	3176	4172	4560
22863	1690	1608	1793	1986	1976
3895	7266	6795	8016	18031	15759
6495	28	20	75	42	68
57381	16	13	11	3	0
9787	10744	9658	10215	12850	15195
112849	607	581	468	897	769
3306	1654	1661	1593	1219	1625
22890	1758	1636	1581	2314	1821
57570	2647	2512	2425	3382	3428
81537	821	848	728	1132	1202
26030	4938	4646	4703	4966	4879
5858	11	5	12	13	12
11105	3	1	4	5	4
55288	3246	2933	3479	3450	4370
2123	1	0	0	0	1
4974	3	4	0	1	0
101927057	3	4	0	1	0
55112	1347	1273	886	694	1031
83543	27682	25547	24680	19403	21464
286336	452	369	348	200	275
8021	6133	5600	6380	7181	7529
30848	0	0	0	0	0
554	19	23	29	53	27
8273	780	734	710	778	731
5605	11171	10653	9198	7143	8055
3188	7533	6946	6557	8954	9136
51309	2582	2352	2426	2486	2810
59353	426	379	607	335	414
1678	2413	2095	1917	2015	2204
55906	3918	3782	3612	2890	3257
821	41794	38537	50857	67948	66186
54973	8671	8204	6836	5707	6409
6003	0	0	0	0	0
64768	582	542	552	641	652
83744	616	555	434	586	685
4958	0	0	0	0	0
89846	106	121	174	114	85
59269	72	64	88	108	97
79717	2833	2637	2240	1990	1988
1907	9	0	10	5	0
64919	205	226	331	397	351
1350	39597	37126	25368	21651	22645
7186	4342	4309	4099	3907	4101
79575	730	699	873	641	698
5648	334	334	604	265	350
84239	5	5	3	9	3
57110	673	543	236	233	205
92797	250	293	347	373	458
5908	2845	2811	2472	2843	2940
50616	0	0	0	0	0
7103	0	1	0	1	3
144453	4	9	4	9	3
117177	1645	1548	1451	1807	1861
5787	294	234	141	130	118
8445	2479	2242	2857	3718	3797
8089	3192	3049	3154	3232	3638
50831	3	1	7	7	10
50832	3	6	61	50	96
54429	10	17	28	58	58
155051	69	59	67	47	56
65999	3848	3451	1715	939	1267
56302	0	1	0	0	0
3425	102	75	54	79	48
53834	1530	1448	1974	1669	1688
84286	316	291	266	208	225
79000	2088	1962	2079	1897	2166
5300	5549	5409	4777	4056	4125
54850	2856	2670	2360	2161	2157
23065	5190	4725	6875	6952	7644
5322	1	1	0	0	0
23352	21960	20218	36427	37799	41706
50809	5891	5404	7362	7338	7766
30817	195	175	281	296	395
23309	7043	6659	7648	7286	7601
390892	0	0	0	0	0
79939	2473	2299	2749	2727	2629
58513	3512	3230	3491	3271	3763
10365	17	20	12	16	10
26658	0	0	0	0	0
26664	4	6	3	1	9
9002	0	0	0	0	0
10975	8616	8388	6804	5941	5916
2671	1870	1827	1427	1200	1266
9143	1682	1603	755	557	693
9088	3869	3751	3535	3211	3517
117166	371	342	199	110	165
84219	1067	1094	994	980	1153
146330	537	552	556	514	604
63922	3351	3247	3916	2921	3981
51764	3	6	4	8	1
23499	27850	24694	46676	50639	56437
6597	29563	27847	30112	26964	31733
23030	4337	4223	4999	3861	4185
148022	133	100	133	109	99
84190	569	602	440	588	434
27190	1	13	0	4	14
83460	5525	4986	3862	3465	3621
8388	0	0	0	0	2
79066	6850	6219	7049	7504	8713
7277	5439	4980	3799	3860	3951
7429	210	176	325	638	415
14	16415	15458	14494	13360	14725
25953	2648	2528	2115	1571	1887
55504	76	78	103	91	48
6049	753	705	703	1241	1195
1892	11163	10447	8092	6836	7295
90485	0	0	59	80	85
10142	1039	902	1420	3162	3593
2791	868	740	344	279	289
7979	8948	8372	5301	6064	5816
2792	16	14	0	7	6
3092	10889	10033	15850	13549	15503
5782	8985	8097	8280	10324	11027
5447	7054	6720	7656	6808	7623
10875	1	1	0	5	4
51657	3821	3302	2367	1939	2340
79689	3	1	1	2	5
2770	1263	1152	926	1248	1422
5189	2848	2660	3235	3523	4022
7978	939	864	494	1114	872
8910	1568	1555	1332	1556	1328
84060	539	479	577	673	630
64921	1601	1511	1645	2178	2364
163131	737	654	713	1064	1088
57622	800	690	840	677	816
7538	483	514	513	560	417
79644	3300	3054	1165	980	956
6691	52	50	19	3	23
65997	823	856	664	467	482
10606	82611	75925	64544	68278	74680
3791	9222	8709	6763	5888	5237
5471	4953	4538	6074	9235	10142
85378	1869	1886	2547	1994	2367
79924	956	894	1085	560	754
85359	5000	4592	2572	1980	2054
54487	4053	3761	4512	5199	4099
57168	613	613	502	407	442
29802	10	27	11	10	13
23753	1813	1792	1444	1184	1348
9514	963	976	728	385	680
7533	15843	14473	15428	16862	16128
5988	0	0	0	0	0
10739	14	21	9	8	9
25775	26	26	33	17	21
2781	879	755	909	566	1039
4248	1172	1063	1247	981	1301
135	806	758	459	309	484
468	39569	36914	36600	28647	38571
53947	677	658	726	435	649
10738	10	4	1	1	2
11135	1004	944	1096	1111	865
80833	25	9	19	26	7
2847	498	421	500	273	262
8459	7124	7072	9524	6930	8233
80115	452	384	453	350	387
4357	5600	5154	5125	3651	4232
8484	15	18	5	4	4
7263	1761	1710	1302	958	927
80831	0	0	1	0	0
3543	0	0	0	0	0
23780	1973	1799	1565	1232	1392
5880	511	481	329	223	429
3976	700	706	670	640	583
84645	354	321	339	292	313
200315	1	0	0	0	0
100913187	1	0	0	0	0
200316	549	515	520	303	457
26150	159	151	71	34	47
3872	133	124	88	78	47
51234	2796	2498	2504	2626	2483
7732	279	265	214	82	168
92521	6976	6417	7139	5944	7175
51200	5	10	16	3	3
9732	3330	3168	3557	2805	3944
25913	2262	2002	1489	2101	2319
50833	0	0	0	0	0
9296	5129	4815	3808	2787	3233
51691	3917	3762	3109	4479	4487
222256	244	255	235	164	247
79706	2525	2401	2315	2118	2046
7425	1328	1210	1452	4282	960
5420	51549	48405	131605	185299	181373
93986	17	10	12	7	4
57464	750	650	1017	1029	1147
64792	1639	1496	1191	1237	1188
4289	3050	2795	3454	4322	5377
4189	468	509	536	768	649
2318	4149	3921	9245	13970	6894
64101	1220	1142	832	758	735
813	18490	17038	25339	25639	26828
64753	1615	1530	1845	1773	2518
6608	8402	7991	7172	6523	6205
3663	45	45	60	73	76
10234	83	74	128	138	121
23008	2120	2067	2910	2810	3181
4698	3958	3742	2838	5359	5041
389549	322	272	135	158	45
611	0	0	1	1	0
6183	5090	4840	3842	3756	3699
4430	8042	7397	7709	10445	11038
3231	3	1	2	1	0
3232	0	0	0	0	0
10651	4567	4257	3208	3554	3481
50940	13	16	17	12	19
1123	3231	2858	2351	2510	2654
2571	58	43	29	28	21
64172	652	688	839	791	1190
94101	2839	2585	2748	4513	3987
8520	8058	7366	4822	6820	6450
3235	0	2	0	0	0
3236	0	0	0	0	0
3237	0	0	0	0	0
3239	1	1	9	2	0
8924	12281	11510	19061	13895	17170
6638	21553	20644	19749	14274	15881
56984	4461	3970	3584	3344	3822
57045	1723	1498	1656	2773	2431
58504	1455	1365	1101	1209	1058
57705	7	2	2	0	3
440275	16588	15855	22453	20389	24325
55930	2166	1894	2533	3200	3254
84952	6117	5652	9556	7715	9418
29767	163	149	403	621	839
146057	710	579	1523	1619	2074
80237	234	246	324	339	425
90416	269	265	346	281	383
54617	4086	3954	4709	4536	4722
79664	4682	4384	5148	7267	8136
54567	11	9	12	9	29
8854	17	7	10	5	5
54629	746	705	1656	2588	3103
3712	8211	7720	10546	10701	9548
90417	5247	4420	4674	5393	5531
1854	7082	6855	5858	5661	6144
79094	2050	1904	1847	1035	1983
54982	7063	6633	5693	5972	5794
10776	14422	13665	18289	22412	23457
54832	685	642	1461	2833	3342
91860	600	496	543	370	607
3671	115	133	75	34	53
56906	250	246	252	337	301
4016	1469	1470	1189	641	669
51554	0	6	9	5	14
25847	2893	2664	1828	2236	1880
8930	2144	1888	2232	2844	2995
1315	11192	10449	9061	12053	11704
5682	16563	14844	11821	11818	11943
25870	3965	3605	3110	2265	2855
23022	1405	1382	1904	2201	1332
60559	5502	5131	6738	8746	9531
8424	4	3	5	1	1
4654	3	0	1	0	1
26297	1285	1203	1066	855	1238
3746	47	48	17	12	32
7166	13	7	7	35	23
8048	0	0	0	0	0
79733	789	737	847	1120	968
1635	6535	5984	5462	5858	5266
6665	900	840	775	782	739
54478	9719	8903	9720	9042	8902
84268	2684	2479	2869	3202	3462
9098	32	34	35	65	84
6462	44	62	55	50	47
5338	4727	4250	4253	3359	3767
23746	31	31	18	14	21
968	71	93	80	103	107
84817	8144	7488	4998	4550	4662
482	550	402	1092	567	1201
9513	3083	2645	3314	3349	3419
10749	15862	14867	16809	13291	16241
9526	8237	7460	5345	5113	4679
51105	1675	1538	2024	3009	2870
23639	254	202	144	130	151
904	3039	2912	4000	5187	5743
83448	1859	1600	1728	3659	3563
65095	2793	2646	3100	3558	3557
3609	72742	68071	73840	70977	80146
57153	8741	7971	9792	8358	8681
10053	11685	10790	7645	7355	7634
1032	190	181	148	124	139
57509	257	242	398	627	603
43847	36	39	13	12	34
27180	0	1	0	0	1
5655	100	104	176	90	160
11202	316	285	257	231	299
25983	4018	3656	3107	3823	3662
11035	12	9	29	18	20
196883	23	25	27	19	18
84932	1661	1518	1476	1567	1610
599	1961	1896	2072	1564	2387
84962	1782	1642	2558	3273	2993
112487	704	680	513	516	584
10038	3045	2877	2878	3497	3818
25938	2076	1948	2892	3355	4076
3169	2	4	5	7	5
58533	5140	4630	4305	5088	4838
55837	2998	2701	2110	2379	2201
112399	1714	1704	1330	1518	1524
55320	5033	4784	5254	9579	9600
4901	133	128	76	78	73
6035	187	143	77	64	44
4738	15785	14838	11588	10465	10588
1603	8012	7478	6502	5332	5574
7011	1056	945	1476	1423	1656
64097	181	171	181	171	190
1036	1063	970	739	901	947
7905	5235	4764	5083	7364	6263
81533	1666	1456	1267	1779	1877
84074	206	201	195	358	232
2302	1150	1047	960	735	549
6397	5919	5574	5964	5767	5769
79651	1600	1461	1812	1322	1786
15	34	23	16	20	20
9459	671	571	713	519	720
79649	1693	1575	1746	2548	2744
2258	6488	6291	5560	6567	6589
9070	7579	7125	6150	5391	5686
80185	1723	1441	1513	1351	1586
417	0	0	0	0	0
57053	42	55	45	59	36
1028	782	698	573	381	439
151648	877	929	936	1157	1243
100101116	0	0	0	0	0
6192	0	0	0	0	0
50858	0	0	0	0	0
353513	0	0	0	0	0
9084	0	0	0	0	0
203611	0	0	0	0	0
1013	53	65	65	42	65
83855	3579	3382	3041	2620	2934
58986	10107	9424	9485	8067	8195
83475	2243	2166	1543	1697	1604
23383	4364	4075	4205	4000	3601
25759	204	176	274	179	146
79948	2756	2644	2339	2032	2090
81926	3707	3761	2908	2232	2377
3929	45	40	33	34	26
6861	594	546	183	67	127
7137	1127	1104	845	586	730
863	133	82	125	91	68
2593	1665	1444	1337	984	961
8226	5161	4920	4471	4084	3745
55780	865	908	780	815	803
55274	2094	1938	2177	3151	3266
79057	310	288	398	323	504
26290	321	284	213	235	320
3741	74	58	23	4	3
84766	183	187	211	165	197
158046	42	45	42	43	26
9754	685	682	534	361	708
27112	2137	1987	1687	1645	1876
54857	1434	1308	950	786	778
6303	3985	3741	4541	4836	4551
54552	4434	4078	4355	4750	5080
23677	4106	3982	5775	6375	5972
158747	940	877	948	1544	1682
57572	4064	3738	3476	2402	3150
51295	3659	3536	2993	2540	2858
3949	11044	10082	13231	12449	13613
84337	6382	6128	5176	5298	5247
26526	1	0	0	2	0
55908	7	3	8	1	9
5589	18626	17016	19076	19534	19222
1264	725	700	1521	2364	1251
8881	7906	7291	6601	7305	6676
84891	22603	22212	20044	16295	17389
51337	1989	1897	284	91	70
5819	9913	9242	10241	9771	10168
348	34816	34305	35912	32163	31874
10452	20606	19463	16789	16553	16799
341	3018	3001	1740	1641	1648
10912	390	380	235	255	163
57631	728	674	714	1118	1363
1804	609	571	456	258	320
23039	16969	15411	18107	16446	18736
59272	13	15	11	16	22
147965	353	347	304	301	255
9667	6502	5873	5926	6433	6258
25873	37872	37036	25180	19638	21840
148229	149	154	327	167	232
2657	0	0	0	0	0
1463	247	211	261	192	253
547	30957	29137	40642	34633	33835
84705	2793	2816	2662	2846	3294
83483	7	3	1	0	2
684	2677	2609	3637	5284	3340
376497	670	607	1035	679	981
55695	4784	4443	3920	3746	3802
83878	722	743	624	442	594
79709	5800	5281	7135	5559	6752
79016	3672	3378	2885	2755	2752
64981	3946	3842	3118	2622	3033
25796	3971	3473	2661	2099	2086
51690	8298	8013	6341	4774	5307
56995	1139	1031	1257	1585	1817
51429	3442	3332	4694	4654	3993
84816	1349	1269	1310	1153	1345
55278	2765	2568	2962	3136	3292
51250	999	897	859	1017	1188
83861	248	206	353	274	368
4142	18	19	7	5	5
81616	2	5	7	6	15
4298	7029	6607	7310	6444	7210
2527	2	0	0	0	2
9210	0	0	0	0	0
4301	13403	12257	20595	21841	23589
81	27003	25711	27241	28256	26743
65975	1279	1210	1343	1621	1625
4705	7300	6780	6952	6533	6914
2056	42	28	26	26	34
10095	4187	3981	3881	3034	3434
59285	246	217	232	115	225
57688	885	760	1280	1105	1277
23149	2308	1976	2632	2131	2602
23025	4557	4274	12016	9048	10037
55201	5742	5479	5395	4303	4645
113730	1	0	0	0	0
7837	17698	16135	31459	27251	26736
170463	2672	2619	1966	1334	1606
9518	554	468	393	244	211
54858	2562	2465	4416	3933	3667
80726	43	38	29	23	27
25804	23822	21810	16625	14503	15737
3727	4260	3914	5002	3878	4353
3270	61	63	165	112	199
54795	899	809	854	595	793
81061	0	0	0	0	0
25830	785	735	655	604	694
79230	477	495	574	578	540
92359	1065	951	946	934	891
10439	3538	3287	4213	4722	4293
157922	6469	6164	6829	6915	6849
10422	6325	5813	5034	4236	4434
6295	1	1	0	3	2
140685	1538	1409	2424	1862	2472
85441	1560	1569	2309	1810	2004
140700	322	315	393	273	293
4046	8	12	13	4	2
7140	1	2	0	3	0
7136	4	2	3	5	4
283120	2	6	17	14	21
1289	2050	2150	6940	1371	1641
25814	14239	13102	11547	10668	11674
10844	8163	7429	6815	5771	6216
50632	33	41	42	36	39
1571	5	1	1	0	1
375775	20	28	40	36	39
3050	1	0	5	3	5
10298	7336	6872	5822	4345	5195
3110	11	2	11	11	5
26152	99	72	115	155	178
64793	4884	4436	4677	5130	5296
6874	2421	2127	2826	2672	3319
140628	18	25	11	3	7
140893	81	87	74	29	26
3911	7824	7520	12917	11002	12253
9885	2048	1946	3076	2909	3094
105369209	2048	1946	3076	2909	3094
11047	10528	10332	7700	7015	7134
445	5261	4703	5460	5235	4695
59335	3	18	4	1	4
23404	7009	6770	6715	6976	7004
10585	1451	1352	1397	1063	1128
83549	3943	3674	3232	3002	2791
84929	341	323	253	164	118
27243	5553	5331	3423	2929	3134
9040	7300	6775	6070	5270	6089
10155	103023	94604	86402	77707	90720
84326	5408	4955	3359	2638	2947
78992	2588	2438	2337	1767	1886
84971	2040	1898	1957	1397	1536
1968	41905	39000	39282	40679	43864
54958	2668	2708	1845	1201	1353
23211	5681	5380	4913	5060	3947
4861	480	421	359	350	375
9535	16	14	16	6	14
4294	1330	1293	1164	837	930
27237	2804	2818	2076	2337	1707
57470	10748	9912	9632	8723	9528
83667	3220	3051	3087	2156	2946
27293	2347	2164	2551	2291	2283
93974	4427	4216	3740	3502	3612
54797	1564	1470	745	590	665
9473	1434	1366	1101	978	1154
6249	1611	1645	2443	4009	3541
84660	15	12	15	13	23
9026	857	835	889	661	725
57693	3170	2865	3570	3867	3990
56342	6152	5953	4894	5116	4929
8666	14726	14248	11716	9942	10676
83854	12	23	16	9	6
55337	1151	1100	1083	938	931
1786	23046	21681	21437	20689	20908
79088	1880	1734	2556	2978	2869
6535	8219	7460	9203	7977	7339
139728	186	133	202	163	199
1736	16677	15285	10598	15409	15671
55558	811	801	1060	981	971
1852	270	245	154	107	162
4354	1355	1272	1294	1786	1622
55422	1773	1590	3278	4133	4956
7776	947	860	1258	1514	1736
56301	128	127	152	104	108
4037	3776	3653	2725	2160	2436
91574	929	870	968	952	1029
25926	12307	12007	7749	13752	13906
10277	11750	10531	12537	10388	12230
54897	309	318	309	224	284
10343	13	19	17	19	17
3293	1	0	4	3	2
54754	10	13	23	3	7
22927	702	591	811	733	1058
8789	20	1	11	13	22
11046	907	814	983	918	790
5638	1150	1077	1378	1582	1919
7317	55608	50818	52341	48147	54462
9104	83	62	181	216	158
353497	82	51	50	70	70
425057	0	0	0	0	0
85313	2584	2387	2041	3428	3169
80328	2	0	2	0	1
9590	9119	8654	11140	14735	16113
23345	278	238	272	238	326
79465	287	250	328	413	424
9113	1431	1388	2027	2498	3003
54869	1654	1690	998	588	772
10288	0	0	0	0	0
25980	6591	5888	5027	4720	4661
164395	3	5	8	3	2
140683	0	0	0	0	0
9584	14512	13396	13699	17708	17256
84701	8	7	2	4	2
128861	0	0	0	0	0
84905	531	468	446	408	516
2686	1516	1424	1457	1756	1815
117285	0	0	0	0	0
55902	2173	2061	2497	1784	3439
60401	14	22	721	1139	900
23229	2896	2668	3247	2513	2844
10882	347	324	309	207	272
2670	218	221	112	157	145
5697	83	100	54	49	80
51751	3	4	9	6	4
529	8068	7378	6705	6819	6650
7770	1023	950	991	1340	1368
126299	1179	1130	1034	934	810
83639	4	3	2	0	0
7700	1266	1192	1658	2654	3438
6370	71	46	26	11	18
1327	31706	30308	22303	18972	19421
10328	5195	4999	4208	3966	4069
23199	9580	8644	14209	12669	12339
51659	6985	6332	5316	4724	5054
5119	10050	9520	7303	6071	6305
6451	3162	3193	3026	4372	4173
1349	10004	9186	6799	6073	6250
6569	1	5	6	1	3
2161	248	227	105	89	137
80758	744	649	413	340	408
4772	809	701	540	395	401
3620	2660	2536	1519	698	1239
81025	3	2	3	3	3
10487	26850	25005	26111	26557	25435
5538	13070	11929	11823	13587	13816
84440	7799	7265	9238	6897	10260
51132	2583	2450	4390	5622	6369
1046	263	254	151	177	146
22	4351	4122	3647	3302	3633
7187	1931	1867	1740	1905	1758
93323	1746	1828	1344	1201	1053
84658	0	0	0	0	0
64432	2536	2348	2991	3563	3804
9467	275	319	282	327	349
26061	5662	5053	3309	3074	3214
9779	3907	3729	3431	3717	4186
23473	1529	1442	2019	2393	2234
23180	343	321	367	448	439
84077	3	1	4	2	7
64145	3621	3474	4214	3853	4718
117248	3	2	8	3	10
6533	16599	15713	24417	16883	25237
3748	249	225	539	505	448
9476	18	20	16	24	15
7376	3334	3380	3541	2724	2986
94030	972	909	505	231	299
8572	686	688	659	384	481
